price,bedrooms,bathrooms,sqft_living,floors,condition,grade
775000.0,-0.10228427314668491,0.11101086183310803,-0.05596699040594978,-0.4,Average,9 Better
205000.0,0.03287076288936993,0.015897543449446043,-0.05609117823249211,-0.4,Average,7 Average
429592.0,-0.10228427314668491,0.13642690978092797,-0.05601284475453717,-0.23781395675673425,Very Good,6 Low Average
414250.0,0.12876478703996352,0.015897543449446043,-0.056042897755669514,-0.4,Good,7 Average
399950.0,0.12876478703996352,0.13642690978092797,-0.056018534704015174,-0.4,Good,6 Low Average
319990.0,0.03287076288936993,0.08291472432435434,-0.056025112696970164,-0.4,Very Good,7 Average
524000.0,0.03287076288936993,-0.025209304504489497,-0.05607762250136086,-0.4,Good,8 Good
349950.0,-0.10228427314668491,-0.13333333333333333,-0.0561118167784928,-0.23781395675673425,Good,7 Average
889000.0,0.12876478703996352,0.11101086183310803,-0.05597346813324741,-0.23781395675673425,Good,8 Good
300000.0,0.03287076288936993,-0.13333333333333333,-0.05613057425252747,-0.23781395675673425,Very Good,6 Low Average
395000.0,-0.3333333333333333,-0.13333333333333333,-0.056167999299205185,-0.4,Average,7 Average
348000.0,-0.10228427314668491,0.11101086183310803,-0.05608241542821443,0.039444915467243914,Average,7 Average
830000.0,-0.10228427314668491,-0.13333333333333333,-0.0560977562254471,-0.4,Good,7 Average
173000.0,-0.10228427314668491,-0.13333333333333333,-0.0561500302410729,-0.4,Good,7 Average
585000.0,0.12876478703996352,0.015897543449446043,-0.055949556790162246,-0.4,Average,7 Average
576750.0,0.03287076288936993,0.05150591481598541,-0.05599609544437924,-0.4,Good,7 Average
216650.0,0.03287076288936993,0.2007367915987648,-0.056052621685408394,-0.12274112777602189,Average,7 Average
615000.0,0.12876478703996352,0.13642690978092797,-0.05596300522555477,-0.4,Average,8 Good
675000.0,0.12876478703996352,0.11101086183310803,-0.05594300026529611,-0.4,Good,8 Good
510000.0,0.03287076288936993,0.05150591481598541,-0.056064075776931385,-0.4,Good,8 Good
630000.0,0.03287076288936993,0.11101086183310803,-0.05596699040594978,-0.12274112777602189,Average,8 Good
359950.0,0.12876478703996352,0.11101086183310803,-0.055949042448571414,-0.12274112777602189,Average,8 Good
265000.0,0.03287076288936993,-0.025209304504489497,-0.05605362859128493,-0.23781395675673425,Average,7 Average
210000.0,0.03287076288936993,-0.13333333333333333,-0.05608611025369411,-0.4,Good,6 Low Average
367000.0,0.03287076288936993,0.11101086183310803,-0.055993335379866095,-0.4,Good,6 Low Average
756000.0,0.03287076288936993,0.11101086183310803,-0.05592310420033291,-0.4,Good,8 Good
203000.0,0.03287076288936993,0.08291472432435434,-0.0560438430766923,-0.4,Average,7 Average
535000.0,0.12876478703996352,0.11101086183310803,-0.05595586621744513,-0.12274112777602189,Average,9 Better
525000.0,0.03287076288936993,0.18097466569110565,-0.05599749418248123,-0.12274112777602189,Good,7 Average
347500.0,0.03287076288936993,0.015897543449446043,-0.05604479421511184,-0.4,Average,7 Average
620000.0,0.03287076288936993,0.015897543449446043,-0.056058763930949274,-0.03348370725033796,Average,9 Better
645000.0,0.12876478703996352,0.11101086183310803,-0.0559940207889956,-0.12274112777602189,Average,8 Good
280000.0,0.03287076288936993,0.05150591481598541,-0.05602937080388952,-0.4,Good,7 Average
432000.0,0.03287076288936993,0.05150591481598541,-0.05606735277965945,-0.4,Good,7 Average
790000.0,0.03287076288936993,-0.025209304504489497,-0.05598469109042881,-0.12274112777602189,Average,9 Better
635000.0,0.12876478703996352,0.015897543449446043,-0.05598404574708871,-0.4,Very Good,8 Good
442000.0,0.03287076288936993,-0.025209304504489497,-0.05600840879874305,-0.4,Average,7 Average
490000.0,0.12876478703996352,0.15962994364482927,-0.05596931465283765,-0.12274112777602189,Average,7 Average
120000.0,0.03287076288936993,-0.13333333333333333,-0.05608363724884922,-0.4,Average,6 Low Average
325000.0,0.12876478703996352,0.11101086183310803,-0.056017731795687954,-0.12274112777602189,Average,7 Average
210000.0,0.12876478703996352,0.015897543449446043,-0.05609117823249211,-0.4,Average,7 Average
215000.0,-0.3333333333333333,-0.13333333333333333,-0.05612406552217969,-0.4,Good,5 Fair
387000.0,0.03287076288936993,0.015897543449446043,-0.05602765345838333,-0.4,Very Good,8 Good
408000.0,0.03287076288936993,-0.13333333333333333,-0.056069576695803515,-0.23781395675673425,Good,7 Average
410000.0,0.03287076288936993,-0.13333333333333333,-0.05605981179601657,-0.4,Good,7 Average
216000.0,0.03287076288936993,-0.13333333333333333,-0.05611781984392036,-0.4,Average,6 Low Average
390000.0,0.03287076288936993,-0.13333333333333333,-0.05611781984392036,-0.4,Average,6 Low Average
357000.0,0.03287076288936993,-0.025209304504489497,-0.056074122891353176,-0.4,Fair,7 Average
215000.0,0.03287076288936993,-0.13333333333333333,-0.05612406552217969,-0.4,Good,7 Average
265000.0,0.03287076288936993,-0.13333333333333333,-0.05610156598360391,-0.23781395675673425,Average,5 Fair
589950.0,0.03287076288936993,0.13642690978092797,-0.056040095996072514,0.039444915467243914,Average,9 Better
440000.0,0.03287076288936993,0.015897543449446043,-0.055958027924087286,-0.4,Average,8 Good
248000.0,-0.10228427314668491,-0.13333333333333333,-0.05615975417081179,-0.4,Good,4 Low
730000.0,0.03287076288936993,0.08291472432435434,-0.05600916459245158,-0.12274112777602189,Average,9 Better
425000.0,0.12876478703996352,0.11101086183310803,-0.05594690071214771,-0.12274112777602189,Average,8 Good
680000.0,0.03287076288936993,0.11101086183310803,-0.05597049001595747,-0.12274112777602189,Good,8 Good
395000.0,-0.10228427314668491,-0.13333333333333333,-0.05610462666788463,-0.4,Average,7 Average
308000.0,0.03287076288936993,0.015897543449446043,-0.056039173250015874,-0.4,Average,8 Good
422500.0,0.03287076288936993,0.05150591481598541,-0.056015347797183215,-0.4,Good,7 Average
418000.0,-0.10228427314668491,-0.13333333333333333,-0.056113295828108894,-0.4,Good,7 Average
876650.0,0.03287076288936993,0.18097466569110565,-0.05599961631429142,-0.23781395675673425,Very Good,9 Better
450000.0,0.03287076288936993,0.11101086183310803,-0.05604299202801487,-0.12274112777602189,Average,8 Good
418800.0,0.12876478703996352,0.08291472432435434,-0.056004684293089406,-0.4,Good,7 Average
330000.0,-0.10228427314668491,-0.13333333333333333,-0.05613911562481109,-0.12274112777602189,Good,7 Average
550000.0,0.03287076288936993,0.015897543449446043,-0.056016933036776295,-0.4,Good,8 Good
270000.0,0.12876478703996352,0.11101086183310803,-0.05597835579761071,-0.4,Average,7 Average
978500.0,0.03287076288936993,0.08291472432435434,-0.056007656682877334,-0.12274112777602189,Average,9 Better
975000.0,0.12876478703996352,0.11101086183310803,-0.05596470059361823,-0.12274112777602189,Average,10 Very Good
455000.0,0.03287076288936993,0.08291472432435434,-0.055998905694623936,-0.4,Average,7 Average
220000.0,-0.10228427314668491,-0.13333333333333333,-0.05614630573541927,-0.4,Very Good,6 Low Average
490000.0,0.03287076288936993,0.05150591481598541,-0.05598598991744526,-0.12274112777602189,Good,7 Average
420000.0,0.12876478703996352,0.08291472432435434,-0.055992652996835326,-0.12274112777602189,Average,7 Average
408500.0,0.12876478703996352,0.11101086183310803,-0.05596470059361823,-0.12274112777602189,Average,9 Better
716000.0,0.03287076288936993,-0.025209304504489497,-0.056099106098703465,-0.23781395675673425,Average,7 Average
965000.0,0.12876478703996352,0.11101086183310803,-0.05598022926909947,-0.12274112777602189,Very Good,8 Good
357823.0,0.03287076288936993,-0.025209304504489497,-0.05608611025369411,-0.4,Average,8 Good
425000.0,0.03287076288936993,0.08291472432435434,-0.056040095996072514,-0.4,Average,7 Average
711777.0,0.12876478703996352,0.015897543449446043,-0.05599609544437924,-0.4,Good,7 Average
335000.0,0.03287076288936993,-0.13333333333333333,-0.05612248028258661,-0.4,Good,7 Average
825000.0,0.12876478703996352,-0.025209304504489497,-0.05602096876227918,-0.23781395675673425,Average,8 Good
210000.0,-0.10228427314668491,-0.13333333333333333,-0.05610462666788463,-0.23781395675673425,Good,6 Low Average
575000.0,-0.10228427314668491,0.015897543449446043,-0.05596188522423781,-0.12274112777602189,Average,8 Good
431500.0,-0.10228427314668491,0.05150591481598541,-0.056070700769888376,-0.4,Average,8 Good
475000.0,0.03287076288936993,-0.025209304504489497,-0.056058763930949274,-0.4,Average,7 Average
775000.0,0.03287076288936993,0.11101086183310803,-0.055912209319690785,-0.12274112777602189,Good,9 Better
635000.0,0.03287076288936993,0.11101086183310803,-0.05605362859128493,-0.4,Average,7 Average
405000.0,0.03287076288936993,0.08291472432435434,-0.05604768326194524,-0.4,Good,7 Average
210000.0,0.03287076288936993,-0.13333333333333333,-0.05605464209987012,-0.4,Average,6 Low Average
880000.0,0.12876478703996352,0.11101086183310803,-0.055987299751601514,-0.12274112777602189,Average,9 Better
239000.0,0.12876478703996352,0.05150591481598541,-0.056070700769888376,-0.23781395675673425,Average,7 Average
515000.0,0.03287076288936993,0.11101086183310803,-0.056052621685408394,-0.4,Average,6 Low Average
215000.0,0.12876478703996352,0.08291472432435434,-0.05605668927556564,-0.12274112777602189,Average,7 Average
442500.0,0.03287076288936993,-0.025209304504489497,-0.056028509745922064,-0.4,Average,7 Average
311000.0,-0.10228427314668491,0.015897543449446043,-0.056093775932386444,-0.4,Average,8 Good
425000.0,-0.10228427314668491,-0.13333333333333333,-0.05614815676958414,-0.4,Good,6 Low Average
433500.0,0.03287076288936993,0.015897543449446043,-0.056052621685408394,-0.4,Good,6 Low Average
450000.0,0.03287076288936993,0.08291472432435434,-0.05604575124297087,-0.12274112777602189,Average,8 Good
675000.0,0.03287076288936993,0.08291472432435434,-0.05601300001271738,-0.12274112777602189,Good,8 Good
535000.0,0.03287076288936993,0.11101086183310803,-0.05600690820923348,-0.12274112777602189,Average,8 Good
577000.0,0.03287076288936993,0.015897543449446043,-0.056031983139407694,-0.4,Good,7 Average
480000.0,0.03287076288936993,0.015897543449446043,-0.056033749552981675,-0.4,Good,7 Average
400000.0,0.03287076288936993,-0.025209304504489497,-0.0560161383846124,-0.4,Good,6 Low Average
304000.0,0.03287076288936993,-0.13333333333333333,-0.05608120319058521,-0.23781395675673425,Good,6 Low Average
355000.0,0.03287076288936993,0.015897543449446043,-0.05606086681380179,-0.4,Average,7 Average
998000.0,0.12876478703996352,0.18097466569110565,-0.055914245706268614,-0.12274112777602189,Average,10 Very Good
550000.0,0.12876478703996352,0.015897543449446043,-0.05598340308709665,-0.12274112777602189,Good,8 Good
550000.0,0.12876478703996352,0.015897543449446043,-0.05598340308709665,-0.12274112777602189,Good,8 Good
210000.0,0.03287076288936993,0.015897543449446043,-0.05606735277965945,-0.12274112777602189,Average,6 Low Average
317000.0,0.03287076288936993,0.11101086183310803,-0.056004684293089406,-0.12274112777602189,Average,9 Better
700000.0,0.12876478703996352,0.2007367915987648,-0.05585985792054639,-0.4,Average,9 Better
265000.0,0.03287076288936993,-0.13333333333333333,-0.05611935776213569,-0.4,Average,7 Average
700000.0,0.12876478703996352,0.2007367915987648,-0.05594201580651937,-0.12274112777602189,Average,9 Better
460000.0,0.12876478703996352,0.11101086183310803,-0.056003950042276644,-0.4,Good,8 Good
410000.0,-0.10228427314668491,-0.025209304504489497,-0.05604102428418074,-0.4,Average,7 Average
665000.0,0.12876478703996352,0.15962994364482927,-0.05600033021627848,-0.4,Very Good,7 Average
600000.0,0.12876478703996352,0.11101086183310803,-0.055982763088230185,-0.12274112777602189,Average,9 Better
502000.0,0.12876478703996352,0.015897543449446043,-0.056018534704015174,-0.4,Average,7 Average
364950.0,0.12876478703996352,0.11101086183310803,-0.05598995319883836,-0.12274112777602189,Average,7 Average
680000.0,0.03287076288936993,0.08291472432435434,-0.05598862078105722,-0.23781395675673425,Very Good,7 Average
576000.0,0.12876478703996352,0.11101086183310803,-0.055972269991546586,-0.12274112777602189,Average,8 Good
405000.0,-0.10228427314668491,0.15962994364482927,-0.056066252707361326,-0.12274112777602189,Average,8 Good
335000.0,0.03287076288936993,0.13642690978092797,-0.05595748465637362,-0.4,Good,8 Good
122000.0,-0.10228427314668491,-0.13333333333333333,-0.056167999299205185,-0.4,Average,6 Low Average
432000.0,0.03287076288936993,0.015897543449446043,-0.05605981179601657,-0.4,Good,7 Average
375000.0,0.12876478703996352,0.08291472432435434,-0.05598862078105722,-0.4,Good,8 Good
276000.0,0.12876478703996352,0.08291472432435434,-0.05598022926909947,-0.4,Good,8 Good
450000.0,0.03287076288936993,0.08291472432435434,-0.05600616334270551,-0.23781395675673425,Average,8 Good
210000.0,-0.10228427314668491,-0.13333333333333333,-0.056120911137074396,-0.4,Poor,6 Low Average
279000.0,0.03287076288936993,0.11101086183310803,-0.05606192908262525,-0.12274112777602189,Average,7 Average
635000.0,0.03287076288936993,0.015897543449446043,-0.056074122891353176,-0.12274112777602189,Very Good,7 Average
350000.0,0.03287076288936993,0.11101086183310803,-0.05596413340213617,-0.12274112777602189,Average,9 Better
218000.0,0.03287076288936993,-0.13333333333333333,-0.056099106098703465,-0.4,Good,6 Low Average
750000.0,0.12876478703996352,-0.025209304504489497,-0.0560161383846124,-0.23781395675673425,Average,7 Average
310597.0,0.12876478703996352,0.015897543449446043,-0.056012225276732296,-0.4,Good,7 Average
355000.0,0.03287076288936993,-0.13333333333333333,-0.05613564223132546,-0.4,Good,5 Fair
155000.0,-0.3333333333333333,-0.13333333333333333,-0.05617013118825192,-0.4,Average,6 Low Average
354000.0,0.03287076288936993,-0.13333333333333333,-0.05612892119393136,-0.4,Average,7 Average
415000.0,0.03287076288936993,0.015897543449446043,-0.0560311074458164,-0.4,Good,7 Average
202000.0,-0.3333333333333333,-0.13333333333333333,-0.05620090841778984,-0.4,Good,7 Average
580000.0,0.03287076288936993,0.11101086183310803,-0.05601377865167101,-0.12274112777602189,Average,7 Average
790000.0,0.12876478703996352,0.11101086183310803,-0.055925731337329594,-0.12274112777602189,Average,9 Better
499900.0,0.03287076288936993,0.11101086183310803,-0.056004684293089406,-0.12274112777602189,Average,8 Good
525000.0,0.12876478703996352,0.08291472432435434,-0.05597049001595747,-0.4,Average,7 Average
810000.0,0.12876478703996352,0.11101086183310803,-0.05595966927939292,-0.12274112777602189,Average,9 Better
425000.0,0.12876478703996352,-0.025209304504489497,-0.05599129720300645,-0.4,Good,7 Average
241250.0,0.03287076288936993,0.015897543449446043,-0.056072973744755415,-0.4,Average,7 Average
318700.0,0.12876478703996352,0.11101086183310803,-0.05596188522423781,-0.4,Good,8 Good
720000.0,0.12876478703996352,0.015897543449446043,-0.05597589264579265,-0.23781395675673425,Very Good,8 Good
291000.0,0.03287076288936993,-0.13333333333333333,-0.05608120319058521,-0.23781395675673425,Good,5 Fair
420000.0,0.03287076288936993,0.015897543449446043,-0.05611035174851529,-0.4,Average,7 Average
210000.0,-0.10228427314668491,0.015897543449446043,-0.05611935776213569,-0.4,Good,8 Good
645000.0,0.03287076288936993,0.18097466569110565,-0.055910199414834036,-0.12274112777602189,Average,9 Better
247500.0,0.12876478703996352,0.015897543449446043,-0.05599129720300645,-0.4,Average,6 Low Average
282500.0,0.03287076288936993,0.08291472432435434,-0.056040095996072514,-0.12274112777602189,Good,7 Average
395000.0,0.03287076288936993,0.015897543449446043,-0.05606086681380179,-0.4,Good,7 Average
295000.0,0.03287076288936993,0.015897543449446043,-0.0560311074458164,-0.4,Average,7 Average
235000.0,-0.10228427314668491,-0.13333333333333333,-0.0561500302410729,-0.4,Good,6 Low Average
770000.0,0.03287076288936993,0.015897543449446043,-0.05602015314294365,-0.4,Average,8 Good
559950.0,-0.10228427314668491,0.05150591481598541,-0.0560226130278441,-0.4,Average,8 Good
639000.0,0.12876478703996352,0.05150591481598541,-0.056025112696970164,-0.4,Good,7 Average
314950.0,0.03287076288936993,-0.13333333333333333,-0.05604768326194524,-0.4,Good,7 Average
525000.0,0.03287076288936993,-0.13333333333333333,-0.056042897755669514,-0.4,Good,7 Average
820000.0,0.03287076288936993,0.015897543449446043,-0.05600033021627848,-0.4,Good,8 Good
521450.0,0.03287076288936993,0.05150591481598541,-0.056080000386807466,-0.4,Very Good,7 Average
760750.0,0.03287076288936993,0.11101086183310803,-0.05594006550297081,-0.12274112777602189,Average,9 Better
759600.0,0.12876478703996352,-0.13333333333333333,-0.056052621685408394,-0.23781395675673425,Good,7 Average
346150.0,0.03287076288936993,0.05150591481598541,-0.05600176798948749,-0.4,Good,8 Good
390000.0,-0.10228427314668491,-0.13333333333333333,-0.05612248028258661,-0.4,Average,7 Average
430000.0,0.03287076288936993,0.05150591481598541,-0.056071833079021624,-0.23781395675673425,Good,6 Low Average
960000.0,0.12876478703996352,0.2007367915987648,-0.055883155620403295,-0.12274112777602189,Average,10 Very Good
290000.0,0.03287076288936993,0.05150591481598541,-0.05602765345838333,-0.4,Average,7 Average
777000.0,0.03287076288936993,0.18097466569110565,-0.05592094852375163,-0.12274112777602189,Average,10 Very Good
526000.0,-0.10228427314668491,-0.13333333333333333,-0.05606192908262525,-0.23781395675673425,Good,7 Average
550000.0,0.03287076288936993,0.2007367915987648,-0.05606192908262525,-0.12274112777602189,Average,8 Good
276000.0,0.03287076288936993,-0.025209304504489497,-0.05602680188870621,-0.4,Good,7 Average
325000.0,0.03287076288936993,0.015897543449446043,-0.05600616334270551,-0.4,Average,7 Average
365000.0,0.03287076288936993,0.11101086183310803,-0.0560302366857363,0.039444915467243914,Average,8 Good
825050.0,0.12876478703996352,0.18097466569110565,-0.05595694329152799,-0.12274112777602189,Average,9 Better
690000.0,0.03287076288936993,-0.025209304504489497,-0.05597528294281104,-0.4,Average,8 Good
390000.0,0.12876478703996352,-0.13333333333333333,-0.056099106098703465,-0.23781395675673425,Average,6 Low Average
385000.0,0.03287076288936993,0.05150591481598541,-0.056076447138241045,0.039444915467243914,Average,7 Average
619000.0,0.03287076288936993,0.11101086183310803,-0.05600916459245158,-0.12274112777602189,Average,8 Good
494000.0,0.12876478703996352,0.08291472432435434,-0.05602937080388952,-0.4,Average,7 Average
412450.0,0.03287076288936993,0.05150591481598541,-0.05601934180509418,-0.4,Average,8 Good
580000.0,0.03287076288936993,0.015897543449446043,-0.05606086681380179,-0.12274112777602189,Average,7 Average
269900.0,0.03287076288936993,-0.025209304504489497,-0.05606516040949068,-0.4,Very Good,7 Average
704300.0,0.12876478703996352,-0.025209304504489497,-0.05602937080388952,-0.23781395675673425,Very Good,7 Average
267000.0,0.03287076288936993,0.05150591481598541,-0.056068460737847804,-0.12274112777602189,Average,8 Good
310000.0,0.12876478703996352,0.015897543449446043,-0.056021788708527975,-0.4,Average,7 Average
227064.0,0.03287076288936993,-0.025209304504489497,-0.05604963973750504,-0.12274112777602189,Average,7 Average
925000.0,0.03287076288936993,0.11101086183310803,-0.055966414764668335,-0.12274112777602189,Very Good,7 Average
245000.0,0.03287076288936993,0.015897543449446043,-0.056040095996072514,-0.4,Average,8 Good
339888.0,0.03287076288936993,-0.13333333333333333,-0.056113295828108894,-0.4,Average,7 Average
439000.0,0.12876478703996352,0.05150591481598541,-0.05605062734153886,-0.4,Good,7 Average
400000.0,-0.10228427314668491,-0.13333333333333333,-0.05605981179601657,-0.4,Fair,7 Average
560000.0,0.03287076288936993,0.08291472432435434,-0.05600690820923348,-0.23781395675673425,Average,8 Good
703011.0,-0.10228427314668491,-0.13333333333333333,-0.056070700769888376,-0.4,Average,8 Good
363000.0,-0.10228427314668491,-0.13333333333333333,-0.05610184173658592,-0.4,Average,7 Average
650000.0,0.12876478703996352,0.13642690978092797,-0.05596931465283765,-0.12274112777602189,Average,9 Better
299950.0,0.03287076288936993,-0.13333333333333333,-0.05611478916828073,-0.4,Good,7 Average
228950.0,0.03287076288936993,-0.13333333333333333,-0.05610184173658592,-0.4,Average,6 Low Average
465000.0,0.12876478703996352,0.015897543449446043,-0.05603464038833202,-0.4,Average,7 Average
725000.0,0.03287076288936993,0.11101086183310803,-0.056005422048692605,-0.12274112777602189,Average,9 Better
212500.0,0.03287076288936993,-0.13333333333333333,-0.05613224518237356,-0.4,Good,7 Average
526000.0,0.12876478703996352,0.08291472432435434,-0.055951110165100966,-0.12274112777602189,Average,8 Good
383000.0,0.03287076288936993,0.11101086183310803,-0.056035536387974115,-0.12274112777602189,Average,8 Good
244000.0,0.03287076288936993,0.015897543449446043,-0.05606086681380179,-0.4,Average,7 Average
565000.0,0.03287076288936993,-0.025209304504489497,-0.056052621685408394,-0.23781395675673425,Very Good,7 Average
300000.0,0.03287076288936993,0.05150591481598541,-0.05607762250136086,-0.4,Average,7 Average
979000.0,0.03287076288936993,-0.025209304504489497,-0.05603734412209516,-0.4,Good,8 Good
324888.0,0.12876478703996352,0.015897543449446043,-0.05600033021627848,-0.12274112777602189,Good,8 Good
445000.0,0.03287076288936993,-0.025209304504489497,-0.05614266887337751,-0.4,Average,6 Low Average
761000.0,0.03287076288936993,0.2007367915987648,-0.05600840879874305,-0.12274112777602189,Average,8 Good
435000.0,0.12876478703996352,0.05150591481598541,-0.056041958181314584,-0.4,Average,7 Average
252000.0,0.03287076288936993,0.08291472432435434,-0.05604963973750504,-0.4,Average,7 Average
350000.0,0.03287076288936993,0.015897543449446043,-0.05604102428418074,-0.23781395675673425,Average,7 Average
875000.0,0.03287076288936993,-0.13333333333333333,-0.05608862347175776,-0.4,Good,7 Average
940000.0,0.03287076288936993,-0.13333333333333333,-0.05608862347175776,-0.4,Good,7 Average
280000.0,0.03287076288936993,0.05150591481598541,-0.0560302366857363,-0.4,Average,7 Average
450000.0,0.03287076288936993,0.11101086183310803,-0.055998905694623936,-0.12274112777602189,Average,8 Good
905000.0,0.03287076288936993,0.11101086183310803,-0.0559248506540043,-0.03348370725033796,Average,9 Better
382450.0,0.03287076288936993,0.11101086183310803,-0.05599609544437924,-0.12274112777602189,Average,8 Good
246700.0,0.03287076288936993,0.05150591481598541,-0.05604575124297087,-0.4,Good,7 Average
220000.0,0.03287076288936993,-0.025209304504489497,-0.05610890047489089,-0.4,Average,6 Low Average
555750.0,0.03287076288936993,-0.13333333333333333,-0.05611035174851529,-0.4,Fair,6 Low Average
262500.0,0.03287076288936993,-0.025209304504489497,-0.05609641803955172,-0.4,Average,7 Average
515000.0,-0.10228427314668491,-0.13333333333333333,-0.0561339343741096,-0.4,Average,7 Average
499500.0,0.03287076288936993,0.11101086183310803,-0.055951110165100966,-0.12274112777602189,Average,9 Better
135000.0,-0.3333333333333333,-0.13333333333333333,-0.05615579088941869,-0.4,Average,6 Low Average
462500.0,-0.10228427314668491,0.05150591481598541,-0.056052621685408394,-0.12274112777602189,Average,7 Average
937500.0,0.12876478703996352,0.11101086183310803,-0.05594300026529611,-0.4,Average,9 Better
458000.0,0.03287076288936993,-0.025209304504489497,-0.05605981179601657,-0.4,Average,7 Average
845000.0,0.12876478703996352,0.13642690978092797,-0.05594152591861191,-0.23781395675673425,Average,8 Good
660000.0,0.03287076288936993,0.08291472432435434,-0.05596727903256103,-0.12274112777602189,Average,8 Good
265000.0,0.03287076288936993,0.05150591481598541,-0.056074122891353176,-0.4,Good,7 Average
280000.0,0.03287076288936993,0.11101086183310803,-0.056028509745922064,-0.12274112777602189,Average,8 Good
875000.0,0.12876478703996352,0.15962994364482927,-0.05591630928172068,-0.4,Good,9 Better
125000.0,0.03287076288936993,-0.13333333333333333,-0.05613224518237356,-0.4,Good,6 Low Average
634800.0,0.12876478703996352,0.15962994364482927,-0.05593576527026612,-0.12274112777602189,Average,7 Average
269950.0,0.12876478703996352,-0.13333333333333333,-0.056062998702848525,-0.4,Fair,7 Average
359950.0,0.03287076288936993,0.08291472432435434,-0.056016933036776295,-0.4,Good,8 Good
417000.0,0.03287076288936993,0.015897543449446043,-0.05604768326194524,-0.4,Good,8 Good
389000.0,-0.10228427314668491,0.05150591481598541,-0.056074122891353176,-0.4,Average,8 Good
685000.0,0.12876478703996352,0.11101086183310803,-0.05595912022195793,-0.12274112777602189,Average,8 Good
198500.0,0.03287076288936993,0.015897543449446043,-0.05605464209987012,-0.4,Average,5 Fair
350000.0,0.12876478703996352,0.11101086183310803,-0.05597407070518182,-0.12274112777602189,Average,8 Good
649950.0,0.03287076288936993,0.11101086183310803,-0.05593435804198283,-0.4,Average,8 Good
441000.0,0.03287076288936993,-0.025209304504489497,-0.056052621685408394,-0.4,Average,7 Average
462600.0,0.03287076288936993,0.015897543449446043,-0.056064075776931385,-0.4,Good,8 Good
365070.0,0.12876478703996352,0.11101086183310803,-0.055977365821413286,-0.12274112777602189,Average,7 Average
550000.0,0.12876478703996352,0.05150591481598541,-0.0559940207889956,-0.4,Very Good,7 Average
340000.0,0.03287076288936993,0.015897543449446043,-0.056052621685408394,-0.4,Average,6 Low Average
910000.0,0.12876478703996352,0.13642690978092797,-0.05589792024529889,-0.4,Good,9 Better
405000.0,0.12876478703996352,0.015897543449446043,-0.0560382559802292,-0.4,Average,7 Average
661000.0,0.12876478703996352,0.08291472432435434,-0.05601300001271738,-0.23781395675673425,Good,8 Good
635000.0,0.12876478703996352,0.11101086183310803,-0.05598340308709665,-0.12274112777602189,Average,9 Better
282000.0,-0.10228427314668491,-0.13333333333333333,-0.0560977562254471,-0.4,Average,7 Average
235000.0,0.12876478703996352,0.015897543449446043,-0.056035536387974115,-0.12274112777602189,Average,7 Average
277500.0,0.03287076288936993,0.05150591481598541,-0.05608363724884922,-0.12274112777602189,Good,7 Average
360000.0,0.12876478703996352,0.08291472432435434,-0.056017731795687954,-0.12274112777602189,Average,8 Good
245000.0,0.03287076288936993,0.11101086183310803,-0.05602680188870621,-0.4,Average,7 Average
625000.0,0.03287076288936993,0.2007367915987648,-0.05605062734153886,-0.12274112777602189,Average,8 Good
525000.0,0.03287076288936993,0.015897543449446043,-0.056046714233658756,-0.4,Average,8 Good
740000.0,0.12876478703996352,0.2007367915987648,-0.05591465622312459,-0.12274112777602189,Average,9 Better
523000.0,0.03287076288936993,-0.025209304504489497,-0.05608611025369411,-0.4,Good,7 Average
292000.0,0.03287076288936993,0.015897543449446043,-0.05610603818002733,-0.23781395675673425,Very Good,8 Good
625000.0,0.12876478703996352,0.11101086183310803,-0.05596356828448499,-0.4,Average,8 Good
700000.0,0.03287076288936993,0.11101086183310803,-0.055943991034749105,-0.12274112777602189,Average,9 Better
399950.0,0.03287076288936993,0.11101086183310803,-0.05604575124297087,-0.12274112777602189,Average,7 Average
545000.0,0.12876478703996352,0.2007367915987648,-0.056021788708527975,0.039444915467243914,Average,8 Good
339999.0,0.12876478703996352,0.05150591481598541,-0.056033749552981675,-0.4,Very Good,6 Low Average
545000.0,0.03287076288936993,0.11101086183310803,-0.05601300001271738,-0.12274112777602189,Average,8 Good
260000.0,0.12876478703996352,0.015897543449446043,-0.056015347797183215,-0.4,Good,8 Good
526000.0,0.03287076288936993,0.015897543449446043,-0.056039173250015874,-0.4,Average,7 Average
701000.0,0.12876478703996352,0.15962994364482927,-0.05595426455020625,-0.12274112777602189,Average,9 Better
290000.0,0.03287076288936993,0.08291472432435434,-0.05605668927556564,-0.4,Good,7 Average
330600.0,-0.3333333333333333,-0.13333333333333333,-0.05620355052495511,-0.4,Average,7 Average
550500.0,0.03287076288936993,0.015897543449446043,-0.05597528294281104,-0.4,Average,7 Average
430000.0,-0.10228427314668491,-0.13333333333333333,-0.05612728562834705,-0.4,Average,7 Average
260600.0,-0.10228427314668491,-0.13333333333333333,-0.05615192670051523,-0.4,Average,7 Average
378950.0,0.12876478703996352,0.05150591481598541,-0.05602680188870621,-0.4,Very Good,7 Average
435000.0,0.12876478703996352,0.11101086183310803,-0.055968730306185425,-0.12274112777602189,Average,7 Average
631000.0,0.03287076288936993,0.08291472432435434,-0.056040095996072514,-0.12274112777602189,Average,9 Better
415000.0,0.03287076288936993,0.11101086183310803,-0.05597897776829072,-0.12274112777602189,Average,8 Good
222000.0,0.03287076288936993,0.015897543449446043,-0.05608611025369411,-0.4,Average,8 Good
